Date,Open,High,Low,Close,Volume,Price,Change In Price,Divergence Factor 1,Divergence Factor 2,Divergence Factor 3,Divergence Factor 4,DF Avg Rank,% Rank of DF Avgs,Divergence Factor 1 Rank,Divergence Factor 2 Rank,Divergence Factor 3 Rank,Divergence Factor 4 Rank,Momentum Factor 1,Momentum Factor 2,Momentum Factor 3,Momentum Factor 4,Momentum Factor 1 Rank,Momentum Factor 2 Rank,Momentum Factor 3 Rank,Momentum Factor 4 Rank,MF Avg Rank,% Rank of MF Avgs,RSI,MACD,WPCTR,CCI,CCI Percentile,PNL Percentile,pdi,mdi,adx
2019-05-01 16:00:00+00:00,0.6651,0.6665800000000001,0.66082,0.66174,13168,0.66174,-0.005034604626068103,0.09386101995103402,-0.6221389800489661,0.019428026546172903,-0.4648372093023255,1.0,1.0,1.0,1.0,1.0,1.0,0.002834929245723261,5.300290403889008,-89.15888415389753,-288.0285308429287,1.0,1.0,1.0,1.0,1.0,1.0,26.681907250163174,-0.003849190571683869,-81.08384458077694,-97.62716680875235,0.25116279069767444,0.716,12.14704374357248,30.361253811018013,34.832352470260034
2019-05-02 16:00:00+00:00,0.66172,0.66532,0.66064,0.6642600000000001,9077,0.6642600000000001,0.003800909553319929,0.004459030056779696,-0.7715409699432203,0.012048728821377868,-0.448093023255814,0.25,0.0,0.0,0.0,0.0,1.0,0.0023727877984182077,-7.438868560144265,-7.226086171076458,-244.33203865955883,0.0,0.0,1.0,1.0,0.5,0.0,38.02917111348286,-0.003716827093002695,-58.4224598930476,-75.8771416305658,0.3279069767441861,0.7759999999999999,11.192086785082326,28.27673186880403,35.436215607967554
2019-05-03 16:00:00+00:00,0.66423,0.6646,0.66361,0.6645399999999999,1371,0.6645399999999999,0.0004214328780010982,-0.0260926186383289,-0.8080926186383289,0.017306379568743462,-0.3494418604651163,0.375,0.5,0.0,0.0,0.5,1.0,0.0018608218462741188,-11.046980265495632,59.891052457337,-251.15117223944526,0.0,0.0,1.0,0.5,0.375,0.0,43.4455445544551,-0.003548430326594354,-42.93239683933325,-39.39067642460475,0.4325581395348837,0.782,10.99516713185565,27.779215691444648,35.99694566441025
2019-05-05 16:00:00+00:00,0.6604399999999999,0.66296,0.66014,0.6605,9573,0.6605,-0.00609794801505171,0.03537531906026986,-0.6406246809397302,0.02196217066996906,-0.5201860465116279,0.5833333333333334,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0017304687858048506,-0.98420620568686,-14.837244511734927,-208.93262679788086,0.0,0.6666666666666667,0.33333333333333337,1.0,0.5,0.6666666666666667,35.424744448360826,-0.0036983367879371842,-77.71739130434776,-120.40233775611219,0.1558139534883721,0.6759999999999999,10.141148581421904,31.747053776035205,37.110015929824094
2019-05-06 16:00:00+00:00,0.66052,0.6631,0.65895,0.65922,11782,0.65922,-0.0019398060215353675,0.04136583841225192,-0.6086341615877481,0.02326012473014981,-0.5058139534883721,0.75,0.75,0.75,1.0,1.0,0.25,0.0020880500770521504,-0.4678562250332306,-116.19793088801916,-304.45071448074873,0.5,0.75,0.0,0.0,0.3125,0.0,34.12563667232589,-0.003875746844112515,-89.23357664233521,-124.12155430089614,0.14418604651162792,0.65,9.399575727303613,31.52238740479279,38.320798619162375
2019-05-07 16:00:00+00:00,0.6592,0.6604800000000001,0.6527,0.65859,16179,0.65859,-0.0009561318369035397,0.02559514507475126,-0.6064048549252488,0.02336424908178824,-0.6110697674418605,0.6,0.6,0.4,1.0,1.0,0.0,0.002776775589259373,7.087383880677437,-111.75389848008673,-257.36801348334944,0.8,1.0,0.2,0.4,0.6,0.8,34.47684391080605,-0.004020831681923687,-62.72151898734147,-181.74221850845882,0.02093023255813953,0.632,8.190403510154491,37.80159378167255,40.182409693480494
2019-05-08 16:00:00+00:00,0.65862,0.6591,0.65696,0.6582899999999999,9911,0.6582899999999999,-0.00045562238805338,-0.01669010782934835,-0.6446901078293483,0.016743075452838534,-0.4884651162790698,0.2916666666666667,0.16666666666666669,0.16666666666666669,0.33333333333333337,0.16666666666666669,0.5,0.003220913519458635,10.210647986906151,-124.10943505142296,-215.55849245773197,1.0,1.0,0.0,0.8333333333333333,0.7083333333333333,0.8333333333333333,37.85310734463257,-0.0041126123191612685,-64.62025316455714,-127.44449227016995,0.13953488372093026,0.628,7.889752846172767,36.41398519121217,41.91104854820446
2019-05-09 16:00:00+00:00,0.65832,0.66142,0.65822,0.65994,16656,0.65994,0.002503358081192396,-0.10501119966661457,-0.7710111996666146,0.010453475417501842,-0.32413953488372105,0.32142857142857145,0.2857142857142857,0.0,0.2857142857142857,0.0,1.0,0.003212293225233531,-1.318171155325501,-105.16107524926596,-200.7758281055851,0.8571428571428571,0.2857142857142857,0.42857142857142855,1.0,0.6428571428571428,0.7142857142857143,48.709408825978215,-0.00400602891734836,-54.17721518987337,-71.74141555710848,0.34186046511627904,0.6659999999999999,11.495847761600745,34.381609637287035,42.48058416391333
2019-05-10 16:00:00+00:00,0.65992,0.6603600000000001,0.65954,0.65976,2364,0.65976,-0.00027278927198020307,-0.07185497734020937,-0.7318549773402094,0.012582180892373205,-0.30418604651162795,0.4375,0.5,0.125,0.375,0.25,1.0,0.0032949719892997327,-3.3291666283540597,-80.63538256335623,-217.95804534982338,1.0,0.25,0.625,0.625,0.625,0.625,46.305841924398486,-0.003891229626271753,-55.31645569620221,-67.53399539155336,0.3558139534883721,0.66,11.32147156978391,33.86008792950057,43.00943866421442
2019-05-12 16:00:00+00:00,0.65923,0.6604300000000001,0.65682,0.6572,7885,0.6572,-0.0038877463619870064,0.08850862113871959,-0.5134913788612804,0.016230099982031367,-0.3229302325581395,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.33333333333333337,0.8888888888888888,0.0036349058131198713,0.4897523240680926,-69.08094948265351,-262.02069385270863,1.0,0.6666666666666667,0.6666666666666667,0.2222222222222222,0.6388888888888891,0.6666666666666667,26.3209393346378,-0.00396115918880391,-71.51898734177185,-92.20874379222984,0.2790697674418605,0.602,10.561903967799633,36.643432156037925,43.88385223333481
